User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1004711,P003285,M,26-35,1,C,0,1,9,,3.0,8094
1000329,P003022,M,51-55,19,B,2,0,15,16.0,,13096
1004229,P003581,M,0-17,1,B,0,0,9,8.0,,9347
1004931,P004750,M,46-50,10,A,0,1,10,14.0,3.0,15778
1000121,P001726,M,46-50,19,B,0,1,2,,,9556
1000965,P003105,M,18-25,16,C,3,0,15,8.0,,11483
1004225,P001541,M,51-55,9,B,3,1,1,5.0,9.0,11787
1003676,P002937,M,51-55,4,A,1,1,6,2.0,,10894
1002077,P002021,M,36-45,2,C,0,1,13,,,4519
1000333,P003665,M,36-45,8,A,3,0,7,2.0,,11138
1003369,P003449,M,36-45,19,B,2,1,17,5.0,,14205
1001317,P004053,F,51-55,1,A,2,0,19,5.0,,11738
1001197,P001841,M,51-55,18,C,0,0,17,,,13928
1003171,P002702,M,36-45,16,C,1,1,1,2.0,,12890
1001430,P004933,M,26-35,11,B,3,1,17,2.0,3.0,13245
1000356,P002689,M,55+,19,B,3,1,7,8.0,15.0,15962
1004235,P003886,F,55+,8,B,3,1,3,,,12113
1001527,P001518,F,55+,3,A,1,0,4,8.0,15.0,6769
1003898,P001196,M,0-17,17,C,4+,0,14,8.0,,14333
1000029,P004904,M,0-17,15,B,3,0,12,5.0,,11446
1001014,P003093,F,26-35,20,B,0,1,7,14.0,4.0,8128
1002703,P003577,M,18-25,9,A,3,1,14,2.0,17.0,14818
1000828,P002420,F,55+,11,A,3,1,13,,9.0,10613
1004447,P002688,F,55+,10,B,4+,0,17,,,9728
1002025,P001999,M,0-17,4,B,0,0,5,5.0,4.0,12009
1000299,P003823,F,51-55,19,A,0,0,8,,,13952
1001866,P003121,F,46-50,10,A,0,0,11,5.0,,8276
1004017,P004487,F,51-55,15,B,3,1,15,,17.0,17239
1002112,P004728,M,0-17,14,A,3,0,15,,,10424
1000755,P002637,M,26-35,5,B,2,0,13,,,11443
1000770,P003382,M,18-25,12,B,4+,0,7,16.0,3.0,13146
1003736,P002870,M,0-17,15,B,0,0,17,,,11240
1001239,P001632,M,26-35,2,C,0,1,18,8.0,3.0,16483
1004930,P003735,M,46-50,17,A,2,0,12,14.0,17.0,10402
1002214,P001574,M,36-45,0,C,3,0,15,,,12982
1001907,P003343,M,46-50,16,C,2,0,5,,,13193
1001565,P002107,M,46-50,19,B,2,1,19,,,13251
1001219,P002038,M,55+,5,C,3,0,8,2.0,,11003
1004602,P002890,M,18-25,8,C,1,0,4,2.0,,8245
1001358,P004205,M,0-17,3,C,4+,1,5,,15.0,9064
1003840,P001477,M,36-45,6,B,1,0,8,2.0,15.0,6850
1001461,P003680,F,26-35,10,B,1,1,19,8.0,,2449
1003986,P003366,M,36-45,2,B,4+,1,19,8.0,3.0,17495
1001417,P004463,M,0-17,15,A,1,0,2,,,9810
1002854,P003526,F,18-25,5,C,3,0,6,2.0,,9238
1004857,P004711,F,0-17,6,B,1,1,18,8.0,,16797
1004929,P003415,M,26-35,11,B,1,1,17,,,10443
1001429,P001366,F,36-45,6,C,1,1,17,5.0,15.0,9169
1004379,P004359,F,46-50,18,C,3,0,17,,3.0,12074
1004475,P002836,M,0-17,15,A,2,0,15,5.0,4.0,10535
1004294,P003425,M,51-55,17,C,0,0,7,5.0,4.0,6375
1003063,P002715,M,18-25,9,B,4+,0,5,,,9099
1003072,P003510,M,18-25,0,B,4+,0,19,14.0,4.0,7200
1000556,P002617,M,36-45,7,C,3,0,7,14.0,,14936
1000356,P001012,F,46-50,2,C,0,1,2,8.0,,8623
1001564,P001535,M,26-35,15,B,1,0,15,2.0,,7115
1003501,P004239,M,46-50,2,B,4+,0,14,,,12864
1001041,P003317,M,36-45,1,B,1,0,6,8.0,,14267
1002687,P004141,M,46-50,11,B,3,0,7,,,13552
1004475,P004389,M,36-45,7,A,3,1,9,2.0,,14693
1004776,P001375,M,46-50,18,B,3,1,2,,9.0,9035
1002554,P004160,M,0-17,17,A,2,1,1,,,12179
1001780,P002724,F,18-25,19,B,3,1,18,5.0,,11030
1004995,P001256,M,36-45,14,C,1,0,12,16.0,,14662
1000076,P003264,M,36-45,16,A,2,0,7,2.0,,10143
1004327,P001449,M,18-25,17,C,1,0,11,2.0,3.0,13767
1003320,P001893,M,51-55,17,A,3,0,12,,,11192
1002350,P004615,M,51-55,8,B,2,1,18,,,12756
1002774,P004212,M,26-35,4,B,0,0,5,,,10218
1002263,P002184,M,36-45,10,C,3,0,1,14.0,,9997
1003230,P003079,M,0-17,3,C,2,0,1,16.0,3.0,8637
1002117,P002847,M,46-50,9,B,2,1,9,14.0,3.0,14088
1000393,P004223,M,0-17,3,A,2,0,1,,,9862
1001109,P004930,F,36-45,2,B,4+,0,12,5.0,,8868
1004363,P002283,M,26-35,15,B,2,0,17,2.0,,15230
1000611,P004799,F,36-45,20,B,0,1,16,8.0,,10245
1002776,P004350,M,26-35,10,A,3,0,17,8.0,,13965
1003999,P002308,M,18-25,8,A,3,0,7,2.0,,7945
1000673,P001609,M,46-50,0,A,3,0,3,,,13507
1003678,P001916,F,0-17,9,B,2,0,9,,,7306
1000031,P003589,M,26-35,11,B,3,1,3,5.0,15.0,11979
1001401,P002625,M,0-17,1,B,0,0,16,,,14747
1004072,P001147,M,55+,14,B,4+,1,16,16.0,,12915
1000617,P001655,M,18-25,19,C,0,1,10,,,9122
1004635,P003114,F,36-45,15,B,4+,0,8,16.0,,6584
1002787,P004940,M,26-35,1,B,3,0,16,2.0,,12335
1000871,P003617,M,46-50,12,A,1,1,16,5.0,,14725
1004197,P002816,F,55+,17,B,4+,1,6,2.0,3.0,8508
1003605,P002302,M,26-35,18,B,0,0,4,8.0,,6437
1001413,P003795,M,51-55,10,B,0,0,15,,,15959
1002740,P001442,F,36-45,13,C,1,1,3,14.0,9.0,7632
1000941,P003944,M,36-45,2,C,4+,0,17,8.0,3.0,10509
1000341,P004936,M,46-50,8,C,4+,1,15,14.0,,11978
1002909,P001398,M,46-50,4,A,0,1,9,2.0,,14242
1004134,P002151,M,18-25,13,B,4+,0,13,5.0,,12881
1000660,P004408,M,55+,6,B,1,1,1,2.0,9.0,10237
1002034,P003529,M,55+,11,B,4+,1,12,,4.0,14617
1001561,P004792,F,0-17,20,B,4+,0,17,,,11641
1003458,P003995,F,26-35,17,C,1,0,14,,3.0,10657
1001657,P003233,F,18-25,10,B,3,1,1,,9.0,11237
1002976,P003216,M,0-17,8,A,4+,1,10,,,11547
1001050,P002707,F,55+,10,A,0,0,14,2.0,,8992
1000454,P004331,M,18-25,17,A,2,1,15,2.0,9.0,14831
1001705,P004788,M,51-55,1,A,0,0,11,,9.0,15286
1002785,P002987,M,46-50,19,A,0,0,19,16.0,,13808
1000819,P002670,M,46-50,12,A,3,1,11,8.0,,13564
1004869,P002581,M,36-45,14,C,3,1,19,,,14566
1000013,P001506,F,26-35,7,B,0,1,11,2.0,,5464
1003980,P003568,M,26-35,4,A,4+,1,19,5.0,9.0,12553
1000921,P004542,M,26-35,4,B,0,0,7,,,10861
1004921,P001160,M,18-25,6,C,4+,0,7,,,10484
1002419,P004360,F,18-25,11,B,1,0,6,,,13197
1001315,P001339,M,26-35,19,C,1,0,9,5.0,,10428
1003678,P004971,M,36-45,11,B,3,1,18,16.0,,13456
1002018,P004904,M,0-17,8,C,2,0,6,2.0,4.0,7770
1001229,P004573,M,51-55,3,A,2,1,14,16.0,17.0,14653
1004793,P004177,F,18-25,7,A,3,0,9,16.0,3.0,8054
1002435,P002825,M,26-35,18,B,1,0,3,5.0,17.0,15070
1002869,P002498,M,46-50,0,C,3,0,3,2.0,,15110
1002516,P004924,M,18-25,10,C,1,1,8,5.0,9.0,12141
1001439,P002623,F,0-17,12,B,4+,1,12,8.0,15.0,12589
1004165,P002486,M,18-25,17,A,1,0,18,16.0,,12083
1003544,P002506,M,0-17,20,B,1,0,1,8.0,,9466
1003176,P003751,M,0-17,19,A,1,1,19,,,9061
1001782,P002176,M,18-25,9,B,2,1,12,2.0,,7402
1002264,P001822,F,0-17,12,A,1,1,16,,4.0,8421
1001970,P004720,F,18-25,11,B,0,0,9,,15.0,13981
1000212,P001784,F,18-25,12,C,4+,0,6,,,8905
1000508,P004220,F,36-45,1,A,2,0,6,14.0,,12962
1000332,P004259,F,46-50,2,B,0,0,7,,17.0,10049
1000551,P004724,M,51-55,16,A,2,0,14,,,12308
1000942,P001130,F,0-17,20,A,2,1,16,,3.0,10647
1000728,P002475,M,18-25,18,B,0,0,3,,,11694
1004976,P003563,M,0-17,11,A,3,1,1,16.0,,10362
1002863,P004562,M,18-25,15,C,3,0,17,16.0,,12260
1003244,P002499,F,51-55,19,B,1,0,1,8.0,,10986
1000649,P004334,M,55+,19,A,0,0,5,14.0,,11010
1002738,P004609,F,18-25,9,B,1,0,17,,,9902
1002748,P004530,M,18-25,14,A,3,0,5,2.0,,9292
1001010,P003583,M,46-50,7,A,0,0,11,16.0,,13571
1001551,P004849,M,0-17,18,A,0,0,3,,,2781
1000804,P003788,M,46-50,4,A,0,1,10,16.0,,7583
1004081,P001780,M,46-50,11,C,1,1,14,,,15144
1004310,P004708,M,55+,9,C,2,0,19,5.0,,15198
1004265,P002707,F,55+,13,B,2,0,11,8.0,,9166
1003402,P002769,M,46-50,11,B,2,1,1,2.0,,12651
1004242,P002318,M,46-50,12,B,0,1,12,,,11974
1004612,P002938,M,36-45,20,A,3,0,2,14.0,,9232
1003162,P002458,M,0-17,20,B,1,0,1,,,10881
1004549,P004346,M,0-17,16,B,1,0,15,2.0,,10838
1004156,P003635,M,18-25,0,A,3,1,13,,,10745
1000528,P004379,M,0-17,9,B,2,1,13,2.0,,9916
1003299,P003773,M,51-55,4,C,4+,1,13,,,13004
1001024,P003990,M,46-50,10,C,3,0,17,,,12939
1003735,P004044,F,26-35,9,A,2,1,6,8.0,,8985
1000433,P001375,M,55+,5,A,0,0,12,,,12225
1001177,P004229,M,0-17,14,A,3,1,15,2.0,,10388
1000401,P004885,M,55+,8,C,2,0,3,14.0,9.0,9391
1002105,P003251,M,55+,7,C,1,1,6,2.0,,10835
1003051,P004036,M,26-35,5,C,4+,0,3,14.0,,14030
1002234,P001660,M,55+,5,B,4+,0,12,2.0,,10387
1002446,P003122,M,51-55,16,B,4+,0,11,16.0,,11431
1004701,P002403,M,36-45,11,A,2,0,6,,,12253
1002836,P001740,F,18-25,6,C,2,1,11,8.0,,11667
1002514,P001303,F,18-25,4,C,0,0,17,8.0,,10476
1001774,P002085,F,18-25,15,B,4+,0,4,5.0,17.0,7327
1001097,P003617,M,36-45,5,B,1,0,11,,,12658
1000929,P001785,M,46-50,7,C,4+,0,13,5.0,,15666
1001952,P004179,M,55+,2,A,3,0,16,2.0,15.0,13914
1001974,P002210,M,26-35,7,C,3,0,6,,,5064
1001555,P004034,M,0-17,6,B,1,0,6,14.0,9.0,12978
1002779,P001228,M,46-50,16,B,2,1,17,2.0,,14816
1004422,P004119,M,18-25,18,B,4+,0,3,,,8288
1000995,P002854,F,18-25,19,B,3,0,7,,,13521
1000613,P001267,M,55+,13,A,1,1,1,,,9295
1002594,P003774,M,46-50,5,C,0,0,12,,3.0,14321
1000596,P003849,M,26-35,6,C,3,1,18,16.0,4.0,15329
1000842,P001253,M,46-50,4,B,3,1,13,5.0,,12949
1004440,P004004,M,36-45,18,B,4+,0,3,,3.0,14875
1000859,P001869,M,18-25,20,B,2,0,6,5.0,,12284
1000445,P003134,M,26-35,6,B,3,0,14,14.0,,13173
1001789,P002204,M,55+,8,C,3,0,14,,,9152
1004318,P002048,M,0-17,11,A,4+,0,9,16.0,,9026
1003455,P004459,M,55+,14,A,2,1,13,14.0,,18854
1003953,P003269,M,18-25,14,C,0,1,1,8.0,,5114
1004688,P001989,M,55+,20,A,0,0,4,8.0,,10948
1001031,P001396,M,46-50,15,C,0,0,13,,,11002
1001296,P001937,F,26-35,19,A,0,0,6,,,11769
1002064,P003558,M,18-25,14,C,2,0,1,,,11902
1001448,P003608,M,0-17,4,C,0,0,14,16.0,,10639
1002046,P003893,F,0-17,11,C,4+,0,1,,9.0,9361
1004620,P001439,F,51-55,3,C,4+,1,10,8.0,,5407
1002851,P004246,F,46-50,2,A,4+,1,17,16.0,,16140
1003825,P002927,M,36-45,0,B,0,0,19,16.0,,12164
1002069,P003358,M,46-50,12,B,4+,1,17,2.0,3.0,16056
1003762,P003007,M,26-35,4,C,4+,1,7,5.0,,8634
1002276,P004345,M,46-50,11,A,1,1,9,8.0,15.0,13419
1001809,P001034,F,26-35,1,C,0,0,12,2.0,,10153
1001312,P003264,M,51-55,5,A,4+,0,13,2.0,17.0,13487
1004056,P001720,F,51-55,4,C,2,0,2,,4.0,7492
1002452,P004743,M,51-55,17,B,4+,1,12,5.0,,10537
1001090,P004063,M,36-45,4,B,1,1,19,,,14045
1001673,P004479,F,51-55,17,B,2,0,17,,,7660
1003676,P001518,F,46-50,15,A,2,1,2,,,14788
1004533,P001268,F,0-17,16,B,3,0,2,,15.0,8610
1004925,P001637,F,26-35,1,B,1,1,6,14.0,,10153
1004355,P003522,M,55+,16,B,1,1,7,14.0,3.0,15659
1002004,P004951,M,26-35,9,C,4+,1,5,8.0,,15134
1004199,P002348,F,0-17,2,B,1,0,12,16.0,,12209
1004865,P002379,M,55+,13,B,2,0,11,5.0,,11439
1001125,P001089,M,46-50,18,C,2,0,10,5.0,,9149
1001222,P002065,M,36-45,11,C,4+,0,17,14.0,,20016
1002861,P002388,M,18-25,0,A,2,1,8,,3.0,13509
1002274,P002694,M,46-50,6,C,4+,1,10,2.0,,5457
1002991,P004273,M,51-55,6,C,3,1,12,8.0,,13777
1002511,P002389,M,55+,12,C,1,0,2,,3.0,9042
1000237,P004865,M,46-50,8,C,1,0,8,,17.0,6171
1001145,P004029,F,26-35,4,B,1,0,6,14.0,15.0,9750
1003254,P004915,M,26-35,3,A,3,1,1,16.0,,8104
1003783,P003335,F,36-45,4,B,1,0,13,,9.0,12103
1000767,P004674,M,51-55,19,B,3,0,14,,4.0,9227
1002682,P001480,F,55+,11,A,3,0,10,2.0,,9836
1002666,P003684,M,36-45,7,A,4+,0,9,,9.0,17116
1001760,P001500,M,36-45,12,B,0,1,11,14.0,,11738
1003492,P002661,F,0-17,3,B,0,0,16,16.0,,13950
1002816,P003099,F,55+,19,A,4+,1,8,,17.0,10040
1003514,P004987,M,18-25,10,B,4+,0,15,2.0,,9482
1000496,P001102,F,18-25,14,C,4+,0,14,,,2942
1003181,P004432,M,55+,13,A,1,0,4,2.0,,12485
1003931,P002447,F,51-55,17,C,2,1,12,,,10670
1002073,P003746,M,36-45,19,B,4+,0,17,5.0,,15335
1000338,P004276,M,26-35,0,A,3,0,18,,,13162
1003950,P004085,M,18-25,0,A,0,1,5,14.0,3.0,16803
1003109,P002963,M,55+,10,B,1,0,8,5.0,15.0,9749
1001818,P002639,M,55+,19,A,2,0,5,16.0,,11905
1000137,P004700,M,46-50,5,C,0,0,3,16.0,17.0,11079
1002556,P003517,M,0-17,4,C,0,0,16,,17.0,14307
1004416,P004537,M,26-35,12,C,0,0,2,2.0,,7348
1000916,P002327,M,0-17,9,B,3,0,4,,,8528
1003539,P004676,F,46-50,5,B,3,1,3,2.0,9.0,6770
1002101,P003474,M,18-25,3,A,3,1,12,2.0,,14737
1002908,P002679,F,0-17,3,B,2,0,9,8.0,,16776
1002915,P003157,F,51-55,6,B,0,0,19,16.0,,9034
1001983,P004746,M,0-17,15,B,4+,0,13,5.0,17.0,12829
1003871,P002588,F,0-17,0,C,2,1,14,14.0,,11838
1004529,P003562,M,55+,8,B,3,0,9,2.0,,7922
1003568,P001067,M,46-50,18,C,3,1,5,,9.0,13529
1000999,P004317,M,55+,19,B,3,1,8,2.0,,11894
1002148,P003436,M,26-35,14,B,1,0,1,16.0,9.0,6672
1004695,P002673,F,55+,8,C,0,1,16,,,10709
1000396,P001307,M,26-35,20,A,4+,0,13,,,15022
1003599,P004996,M,46-50,19,B,0,0,10,,,13902
1004511,P002375,M,55+,0,B,2,0,9,16.0,,13122
1000939,P002822,M,0-17,0,A,1,0,16,2.0,,14259
1001637,P002089,M,0-17,15,B,2,1,9,,,7002
1002725,P001459,M,36-45,4,B,3,0,12,16.0,,13843
1002511,P003394,F,51-55,20,A,3,0,4,14.0,,15444
1004637,P003372,F,18-25,8,C,4+,0,9,14.0,17.0,6569
1001650,P001666,M,18-25,0,B,0,0,18,16.0,,14490
1003691,P002622,M,26-35,18,B,2,0,16,14.0,17.0,14720
1003436,P002056,M,46-50,15,B,3,1,2,16.0,3.0,11044
1003202,P001067,M,0-17,2,C,4+,1,14,5.0,,15639
1004180,P003234,F,55+,3,A,4+,0,4,,,13594
1004367,P003239,M,51-55,11,B,2,0,11,,,18708
1002292,P002236,M,18-25,6,B,0,1,4,5.0,,12691
1004484,P002623,F,46-50,14,C,1,0,2,,9.0,7105
1000214,P003475,F,46-50,14,B,4+,1,15,,,12653
1003238,P002374,M,0-17,4,A,2,1,18,8.0,,10741
1003863,P004179,M,51-55,1,B,3,0,9,,,12992
1000059,P004311,M,46-50,11,B,1,1,12,2.0,,9020
1002931,P003263,M,18-25,18,A,1,0,5,5.0,,7137
1004939,P001176,M,36-45,4,C,0,0,7,2.0,,11876
1002972,P002588,M,18-25,2,A,2,0,12,14.0,3.0,6535
1001528,P002353,F,51-55,5,A,0,0,5,16.0,,13640
1000123,P003608,F,36-45,12,A,4+,0,19,,3.0,12521
1003720,P003928,M,55+,19,B,4+,0,3,,,13907
1001437,P001625,M,55+,14,B,2,1,15,,4.0,15214
1001163,P004521,M,46-50,3,A,3,0,19,5.0,,15476
1003301,P003654,F,18-25,19,C,4+,0,17,,15.0,12467
1003346,P004518,F,0-17,6,A,4+,0,3,5.0,3.0,9283
1002487,P004608,M,51-55,17,B,3,0,15,2.0,,13907
1000562,P004715,M,46-50,20,A,1,0,6,,9.0,8483
1003982,P001178,F,0-17,20,C,2,0,11,2.0,,10203
1001738,P001394,M,36-45,6,C,1,1,14,,,11470
1000905,P002168,M,55+,11,C,0,1,4,,4.0,11960
1003555,P001875,M,26-35,10,A,3,0,3,16.0,,11417
1004491,P001961,F,26-35,11,B,2,0,8,,,9860
1001727,P001197,M,36-45,14,B,3,0,3,2.0,9.0,15306
1002924,P001968,F,26-35,7,B,3,0,4,5.0,,13618
1003532,P004908,M,51-55,10,B,1,0,4,5.0,,16262
1003907,P004155,F,46-50,20,C,1,1,14,,4.0,7165
1000935,P001668,M,46-50,17,A,0,0,12,,,13663
1000075,P004156,M,51-55,9,B,2,1,3,2.0,,9570
1000295,P003504,M,18-25,7,B,3,1,8,8.0,3.0,8287
1000021,P004547,F,46-50,5,B,0,0,19,14.0,,14304
1003243,P002276,F,55+,2,A,3,1,14,2.0,3.0,16994
1001039,P002910,M,26-35,19,A,0,1,1,2.0,9.0,7011
1004656,P001071,M,55+,11,B,3,0,14,16.0,3.0,11773
1001110,P001222,M,51-55,16,C,1,0,19,,,8589
1003772,P003323,M,0-17,2,C,4+,1,7,,4.0,12226
1000372,P004866,F,18-25,19,A,0,1,13,2.0,,8992
1004914,P004847,M,0-17,17,A,0,1,9,,3.0,12928
1001175,P002269,M,55+,11,B,4+,1,16,,3.0,16856
1001165,P002364,M,26-35,15,B,1,0,16,,,15193
1001093,P003620,M,55+,9,C,0,0,8,5.0,15.0,14693
1001284,P001923,F,0-17,18,B,1,0,8,5.0,,10076
1002012,P001470,M,26-35,8,B,3,0,18,,17.0,15342
1000846,P003501,M,46-50,13,B,3,0,2,2.0,,3896
1001992,P004842,F,18-25,19,A,4+,1,2,2.0,3.0,11284
1000521,P004016,M,36-45,13,B,2,0,10,2.0,,14949
1004467,P003054,M,26-35,3,B,1,1,17,,,11245
1004197,P001187,M,51-55,14,C,2,0,8,14.0,,10786
1004757,P003051,M,51-55,19,A,2,0,8,,,12783
1000243,P004814,M,46-50,1,B,1,0,5,,,5454
1002801,P002668,M,51-55,17,C,2,0,3,5.0,,7649
1004608,P003954,M,0-17,1,B,0,1,1,16.0,,3432
1002897,P002148,M,46-50,17,C,3,1,7,,,12674
1002603,P004086,M,51-55,7,B,4+,0,7,,3.0,14869
1002274,P001959,M,0-17,9,C,1,1,13,,15.0,11110
1001542,P003572,F,0-17,19,B,4+,0,6,2.0,3.0,11266
1002766,P001629,M,0-17,3,A,3,0,13,14.0,17.0,13449
1002115,P004311,F,51-55,9,C,4+,0,2,8.0,,11117
1004492,P001774,M,0-17,9,C,1,1,2,,17.0,14701
1004708,P001359,M,55+,2,B,4+,0,2,8.0,,12191
1003084,P001517,M,18-25,20,B,2,1,15,,,7949
1001858,P002343,F,51-55,3,C,2,0,15,,17.0,13338
1000770,P004302,M,0-17,9,A,3,1,18,,,18298
1001423,P002969,M,18-25,6,B,2,1,5,,,7174
1000407,P004101,F,55+,11,A,4+,0,14,14.0,3.0,8921
1002973,P004605,F,36-45,6,A,0,1,5,16.0,3.0,6032
1001873,P001920,M,18-25,12,B,4+,0,8,,,9317
1002695,P004227,F,51-55,7,C,0,1,11,5.0,,19227
1002270,P004701,M,51-55,12,C,4+,0,8,2.0,15.0,10684
1004750,P003899,M,0-17,0,C,0,0,6,8.0,,6701
1001182,P001934,M,55+,15,A,0,0,4,5.0,,6381
1001440,P002986,M,55+,18,B,1,1,3,,,6201
1003054,P001900,M,55+,18,A,1,1,12,14.0,,13514
1003334,P002728,F,51-55,20,A,4+,0,11,2.0,,12571
1002898,P003446,M,36-45,12,A,2,0,5,16.0,,7721
1002904,P002369,M,55+,6,A,1,1,8,2.0,,11443
1000229,P002218,F,46-50,14,B,0,0,11,,,12945
1003960,P003215,M,18-25,5,A,4+,1,11,14.0,15.0,15625
1001894,P001376,F,46-50,3,B,2,0,3,14.0,,7446
1001314,P004560,F,36-45,19,C,4+,0,11,16.0,,14678
1001071,P002774,F,18-25,10,C,0,1,6,14.0,3.0,10442
1000975,P004433,F,0-17,20,C,1,1,6,,,7005
1001739,P002505,M,18-25,18,C,1,0,18,14.0,3.0,17127
1003286,P002267,M,0-17,1,B,3,1,5,2.0,,10402
1000758,P004652,M,26-35,16,C,3,0,5,2.0,,9798
1003096,P003654,M,18-25,14,C,4+,1,19,,9.0,12606
1000321,P002010,M,18-25,19,A,4+,0,5,5.0,,14750
1002322,P003636,M,46-50,17,C,2,1,1,14.0,,12017
1000556,P002194,F,46-50,11,B,1,0,1,5.0,,11860
1004940,P004584,F,36-45,2,A,1,1,7,,,8359
1001387,P004477,M,0-17,16,B,3,0,9,,,6059
1004764,P004645,M,51-55,13,B,0,0,16,5.0,3.0,15091
1003048,P002230,M,46-50,5,B,0,0,9,2.0,,12585
1002428,P002177,F,55+,3,A,3,0,12,2.0,,7771
1002005,P004857,M,36-45,20,B,4+,0,11,2.0,,11092
1001931,P003095,M,0-17,7,B,1,0,12,8.0,,15230
1004842,P002672,M,0-17,19,C,1,0,10,2.0,,9856
1004771,P004072,M,0-17,2,C,1,1,9,2.0,,8706
1002164,P004818,F,26-35,7,C,0,0,13,2.0,,11492
1003868,P002928,M,0-17,12,A,4+,0,12,2.0,3.0,10284
1002427,P004839,M,36-45,18,B,0,1,9,5.0,,11118
1003794,P004478,F,0-17,14,B,4+,1,19,,,15878
1002514,P004178,F,51-55,6,B,3,0,4,8.0,9.0,6498
1003804,P001172,F,51-55,2,A,4+,0,1,,4.0,5008
1002328,P003553,M,0-17,18,B,0,0,13,,,9050
1000618,P004201,M,36-45,9,B,1,1,2,5.0,,13180
1002166,P003445,M,18-25,15,B,0,0,8,,,10008
1003309,P001293,M,0-17,13,A,3,1,12,5.0,3.0,13818
1000993,P001551,M,36-45,7,B,1,0,13,,,9618
1001378,P002470,M,46-50,10,C,0,1,13,5.0,,10403
1004382,P003897,M,36-45,18,B,1,0,1,8.0,,7033
1003175,P002039,F,26-35,1,C,3,0,8,5.0,,11767
1004783,P002662,M,46-50,4,B,4+,1,5,8.0,,16743
1001306,P001884,F,51-55,10,C,4+,1,19,2.0,,13563
1004834,P002372,M,51-55,6,A,2,0,17,14.0,,11701
1003079,P004051,M,18-25,7,A,1,0,19,,,17461
1002687,P002226,M,18-25,16,B,3,1,2,,3.0,10079
1002984,P001133,F,36-45,11,C,0,0,12,16.0,,10340
1002524,P001770,M,36-45,17,B,0,0,1,8.0,3.0,13675
1003583,P004597,F,0-17,6,B,2,0,12,8.0,17.0,12673
1001486,P003555,M,55+,8,A,0,0,19,8.0,3.0,7199
1002101,P002089,F,55+,18,B,3,0,12,,15.0,11531
1004582,P001479,M,0-17,13,B,3,0,1,16.0,,8687
1003716,P001862,F,51-55,18,C,4+,1,3,,,8170
1002002,P001458,M,26-35,19,B,1,0,1,,,11175
1001388,P004413,F,55+,17,B,1,1,1,,,12158
1003184,P004778,M,0-17,14,A,0,1,9,,,9254
1001031,P001625,M,51-55,20,A,1,1,1,5.0,3.0,13251
1001766,P001158,F,36-45,20,B,2,1,12,,3.0,6133
1004764,P003208,M,55+,3,B,1,1,5,14.0,,6490
1001221,P002277,M,36-45,12,B,0,0,15,,17.0,14323
1004931,P003007,F,0-17,4,C,1,0,15,,9.0,11142
1004972,P002920,M,55+,11,A,3,0,15,,,17218
1003807,P001939,M,26-35,16,B,3,0,17,,15.0,12134
1002415,P004598,M,51-55,9,C,4+,1,9,14.0,,13728
1004346,P002572,F,36-45,11,B,4+,1,14,,4.0,17232
1001619,P003202,M,51-55,5,B,4+,1,18,,,15250
1001264,P003533,M,26-35,19,B,4+,0,16,2.0,4.0,10745
1000872,P001431,M,36-45,19,B,1,1,9,,,16339
1000835,P002050,F,51-55,11,A,0,1,15,14.0,,16515
1002823,P002003,F,26-35,12,A,1,0,15,8.0,,10978
1000919,P004083,F,26-35,20,A,0,0,9,,,13808
1001725,P003114,M,26-35,16,C,0,1,2,2.0,3.0,15145
1002414,P003589,M,0-17,19,A,0,0,11,,4.0,13058
1001314,P003143,M,18-25,9,C,0,0,3,5.0,3.0,10359
1004499,P001214,M,51-55,18,C,3,0,10,2.0,,11311
1002106,P003241,F,26-35,4,B,0,1,9,14.0,15.0,10030
1002569,P002670,M,51-55,4,C,1,0,16,5.0,,9648
1001139,P002313,M,26-35,7,A,0,0,10,14.0,3.0,9155
1000210,P004615,M,51-55,16,B,3,1,8,14.0,4.0,10690
1001065,P001884,M,36-45,2,C,1,1,4,,3.0,13682
1004912,P003086,M,51-55,20,A,2,0,8,2.0,3.0,16750
1002221,P002887,M,55+,15,A,1,0,15,,,14314
1000234,P001938,M,18-25,18,A,3,0,10,,,11770
1000793,P001938,M,36-45,5,B,3,0,12,,,10167
1003111,P001205,F,36-45,9,A,4+,0,15,,,7010
1002167,P004970,M,26-35,15,B,2,1,1,8.0,4.0,12748
1000335,P001941,M,46-50,12,C,0,1,8,,,12940
1001360,P004999,M,55+,2,A,3,0,15,8.0,4.0,15967
1001215,P001554,F,18-25,7,C,4+,0,15,,,11521
1004420,P003531,F,36-45,19,A,4+,0,11,2.0,3.0,9699
1000284,P004408,M,46-50,7,A,0,1,16,,,11690
1000213,P002519,M,46-50,6,A,1,1,10,8.0,3.0,9608
1001659,P001770,M,36-45,10,C,2,1,4,16.0,,6998
1004079,P001248,M,26-35,19,C,0,1,10,2.0,,14524
1004848,P002097,M,0-17,2,A,0,0,18,2.0,3.0,13249
1001418,P001372,M,36-45,20,A,1,0,17,16.0,3.0,17604
1002387,P002854,M,26-35,20,C,1,0,16,,,13676
1001795,P003926,M,18-25,6,B,3,0,7,,,6475
1000105,P004879,M,26-35,10,A,1,0,19,5.0,,12855
1004866,P004857,M,46-50,16,B,1,0,19,2.0,3.0,11566
1003894,P001834,M,55+,17,C,2,0,5,8.0,3.0,8470
